1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
60,41,63,82,73,38,33,27,22,16,9,11,6,14,7,8,15,17,16,8,16,12,12,7
16,14,9,15,20,16,17,14,15,15,13,18,18,13,14,21,23,38,13,12,17,14,23,22
24,18,18,24,29,28,24,22,38,25,25,18,27,20,35,25,33,35,20,21,13,12,27,19
20,15,14,19,18,20,22,20,20,18,19,20,22,6,12,19,20,18,27,25,24,17,31,36
37,26,24,19,15,24,30,25,26,20,20,20,17,12,18,25,28,19,20,13,18,14,18,31
20,18,14,19,25,22,22,25,24,29,32,10,38,28,36,24,18,20,17,13,15,14,15,14
18,16,15,12,13,17,17,18,22,19,8,23,19,25,21,25,32,21,12,12,14,16,18,20
21,20,19,13,18,22,16,13,12,15,10,20,14,13,13,23,29,22,33,28,30,28,25,29
29,17,13,10,23,25,23,20,14,19,14,24,24,24,26,28,29,21,32,27,27,19,14,13
13,14,7,16,9,11,14,21,12,21,18,18,22,18,17,17,11,17,21,24,13,25,30,32
25,22,25,25,7,17,24,28,28,25,18,16,40,39,26,32,35,32,22,21,18,21,12,28
15,12,16,13,15,18,27,30,31,21,16,19,22,11,7,16,21,14,14,20,16,14,16,17
21,23,16,22,27,24,19,24,19,16,17,13,17,24,31,32,23,30,27,27,19,27,24,23
20,15,17,12,14,20,26,24,23,23,24,25,28,19,15,19,37,45,49,28,17,19,16,22
21,12,12,11,18,25,25,26,22,18,24,18,19,11,20,33,35,30,33,34,30,29,23,21
21,9,6,6,14,13,11,4,8,14,15,17,13,20,9,23,16,14,14,29,24,29,20,21
17,11,9,4,6,3,9,10,11,5,15,17,15,10,9,10,13,17,12,15,14,12,18,18
18,11,10,4,5,6,7,10,19,23,22,11,16,12,18,10,11,14,14,18,22,31,36,40
22,12,7,9,14,16,14,21,19,18,23,24,19,18,42,18,14,10,15,14,14,11,14,23
17,16,33,27,32,22,24,22,19,22,17,16,19,21,15,11,20,15,22,16,17,15,27,27
28,30,28,17,14,29,22,27,28,24,16,19,17,5,17,16,22,14,15,6,8,12,14,14
8,16,11,9,11,11,8,13,11,15,16,21,17,19,8,19,11,12,14,11,20,25,26,20
13,11,11,12,16,14,13,15,22,27,28,29,23,16,15,22,23,20,17,14,19,18,21,29
25,16,18,21,25,26,24,26,21,20,19,17,18,12,25,24,23,18,15,11,22,25,25,33
30,16,11,14,16,15,10,13,23,18,12,16,12,5,4,11,12,21,11,16,17,13,12,11
19,14,11,13,16,19,19,24,23,22,22,22,25,22,15,13,7,26,22,15,21,18,27,14
16,23,15,17,17,18,23,20,22,26,25,25,23,27,24,21,14,18,21,14,19,19,18,11
9,11,16,13,16,16,16,17,12,12,14,14,21,17,43,49,32,27,21,15,18,11,11,18
21,16,24,21,23,20,16,17,16,16,27,22,26,23,19,28,40,36,38,36,34,31,31,38
28,30,20,29,31,27,19,23,22,22,25,24,33,27,48,40,34,30,30,16,24,37,39,51
41,29,29,32,37,20,22,23,21,20,21,25,29,22,28,27,35,31,31,25,29,21,17,27
16,22,19,20,19,16,13,21,20,29,33,36,28,26,27,31,30,10,14,15,8,12,20,20
34,24,8,13,27,43,39,18,13,16,20,19,17,13,14,20,7,13,19,16,19,13,15,18
17,19,20,17,15,12,9,13,11,22,13,18,14,16,16,18,11,16,19,21,18,24,19,9
25,21,21,15,13,14,14,13,24,15,21,17,17,23,14,14,7,27,20,9,13,16,18,16
18,16,15,17,18,28,25,30,25,15,23,21,8,12,13,6,18,14,15,31,33,41,42,41
38,25,22,32,31,19,21,21,19,20,20,20,20,13,26,29,42,29,31,18,9,11,15,36
36,29,22,23,27,25,14,38,28,12,31,31,28,16,21,28,11,30,20,27,27,20,24,28
30,19,18,20,28,27,24,25,29,25,30,19,23,32,27,28,32,31,39,36,32,23,26,23
24,20,23,17,21,20,18,21,15,14,28,26,23,26,31,31,25,23,32,32,22,24,25,14
38,29,22,19,20,22,26,17,24,24,16,28,36,68,38,43,44,43,48,47,39,29,30,32
39,25,24,17,13,17,17,15,16,18,18,9,14,15,13,10,11,16,50,54,46,39,42,39
32,23,21,21,20,18,21,18,17,4,10,8,9,12,11,28,47,30,28,32,26,28,24,42
25,20,21,19,13,16,17,14,18,11,15,16,12,11,16,19,20,17,38,42,35,30,28,21
32,24,20,16,20,17,20,20,31,20,23,29,56,16,12,23,17,55,46,45,38,36,31,35
31,32,31,24,23,17,20,25,22,19,36,30,34,31,29,34,29,30,41,38,26,31,33,18
23,27,28,31,44,52,32,38,33,26,38,30,36,33,36,50,69,63,52,45,33,30,29,34
36,24,30,29,31,30,28,30,30,31,37,42,32,25,30,30,41,50,44,45,35,31,26,32
35,24,32,46,65,74,67,79,70,57,43,20,29,19,33,35,50,52,48,33,26,30,29,28
36,42,47,43,47,50,58,60,55,56,45,24,47,18,17,38,43,36,37,27,21,36,37,39
39,38,37,47,49,37,33,35,23,33,39,34,28,38,58,55,46,35,35,36,44,34,22,23
18,20,23,17,18,20,34,36,33,41,43,32,33,30,65,65,67,54,56,36,32,47,58,45
