1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
36,19,13,10,17,2,5,7,4,8,5,9,9,7,10,20,11,10,20,24,21,16,8,3
38,17,8,2,5,1,8,7,3,10,7,9,9,1,14,4,17,3,23,23,16,6,17,9
24,5,3,3,11,7,8,8,11,10,17,9,3,12,12,3,5,15,13,19,17,3,6,7
17,10,1,5,2,11,4,7,7,1,5,4,7,3,1,3,19,22,3,15,11,7,4,2
38,10,15,3,13,5,7,17,18,23,20,18,4,18,30,19,19,10,28,16,15,22,12,14
40,12,16,4,6,16,21,26,23,20,8,NULL,NULL,NULL,33,52,18,14,23,21,7,5,9,10
27,9,1,5,1,9,4,8,8,12,5,8,19,12,22,23,20,29,23,14,18,19,16,12
34,9,0,10,11,13,16,13,12,4,15,15,15,22,19,15,20,39,34,45,46,34,45,46
53,39,26,16,19,20,22,24,12,11,15,11,21,18,18,17,18,30,17,120,88,0,4,21
60,51,1,7,20,53,48,23,20,10,45,5,51,43,55,38,15,1,22,24,160,37,2,22
53,8,19,25,24,10,23,18,10,4,14,15,7,8,17,12,18,9,34,139,44,6,26,61
66,16,12,15,3,11,21,21,16,4,10,11,7,21,12,23,8,18,6,18,8,4,0,7
14,8,16,7,4,9,19,15,20,20,1,18,15,5,6,22,24,36,6,11,22,12,12,16
44,16,31,5,6,9,21,35,39,14,21,10,19,38,37,40,53,41,8,3,17,30,36,16
26,28,30,30,15,33,17,33,52,26,24,29,15,4,7,3,23,39,47,18,46,43,21,26
83,41,38,45,55,40,0,23,24,118,47,31,12,0,17,15,4,1,0,2,8,1,1,6
35,8,1,2,13,12,4,10,8,5,7,6,1,1,6,6,31,8,3,4,0,4,3,7
27,1,2,10,3,6,3,1,9,2,4,11,1,8,0,7,7,1,8,2,3,3,4,1
12,4,7,3,3,3,7,9,17,10,6,8,0,6,11,9,13,15,18,9,6,11,9,7
27,12,5,1,2,6,11,8,3,14,4,1,1,19,12,16,11,21,18,6,8,18,5,21
65,20,7,3,3,5,19,15,12,13,14,5,17,15,13,18,16,16,19,16,18,12,13,13
50,15,4,11,5,7,12,5,14,13,10,12,16,15,29,25,27,33,16,25,23,10,16,17
37,22,12,10,17,11,17,22,21,19,19,29,24,23,25,42,41,44,33,35,28,32,30,33
65,50,51,25,33,12,15,20,7,0,9,9,18,11,11,26,13,11,17,23,16,16,16,15
21,13,6,17,19,12,9,10,15,1,2,1,9,15,16,17,14,7,23,7,6,8,6,13
40,13,4,10,9,3,16,22,5,6,12,11,13,23,19,21,19,24,14,13,10,13,13,14
48,10,6,5,5,2,16,3,9,12,5,8,9,21,9,15,14,13,21,11,11,12,11,15
37,8,11,2,4,8,13,12,10,8,5,7,1,12,11,10,15,13,16,5,10,7,3,6
44,7,7,3,4,7,3,9,3,8,1,4,3,13,17,6,15,14,11,6,13,14,3,11
32,3,5,7,5,3,5,7,0,4,3,4,8,9,14,6,12,2,20,7,10,5,3,2
