1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
53,21,12,26,24,12,22,26,28,21,16,9,19,4,19,23,17,14,6,22,21,35,25,36
28,39,37,40,30,46,80,46,41,25,32,38,27,23,37,16,10,11,21,27,19,12,7,30
40,19,18,20,22,24,5,17,25,29,22,43,64,35,26,194,53,24,13,7,9,14,0,8
21,2,3,4,1,2,13,9,7,9,16,22,19,7,8,6,15,8,10,10,8,8,9,4
8,9,13,14,10,8,12,18,12,11,15,11,16,27,20,19,25,29,23,43,169,30,23,38
80,16,12,17,7,25,18,20,28,30,28,27,28,45,59,44,26,28,21,17,39,41,37,36
56,44,36,36,27,33,40,40,34,16,21,16,34,27,13,25,40,48,33,38,50,41,40,36
22,47,43,41,51,40,37,38,27,26,27,30,29,26,31,45,53,55,32,21,33,32,31,27
60,43,16,10,0,20,11,12,6,9,10,1,0,9,20,14,21,24,21,20,29,30,31,36
45,25,28,22,13,28,42,45,48,22,16,23,24,27,23,26,29,31,59,63,23,1,5,7
34,4,7,10,9,0,8,16,14,15,20,29,63,31,31,23,34,27,23,41,41,41,34,0
9,21,28,24,14,15,22,27,20,7,14,9,6,22,16,15,26,23,13,26,26,24,23,30
57,16,29,25,28,19,16,25,18,19,13,26,13,NULL,NULL,14,29,22,29,27,29,31,34,28
40,22,22,20,30,28,27,27,21,3,16,5,17,15,12,24,34,36,35,27,25,30,37,43
77,41,37,36,37,40,42,45,29,20,2,16,17,19,29,25,13,14,17,29,36,34,36,42
60,30,10,22,16,15,20,27,9,14,16,12,18,24,29,30,32,21,12,5,10,13,6,1
9,2,6,2,3,7,8,16,13,10,6,5,11,12,15,9,24,42,4,7,13,18,3,4
9,2,5,3,3,4,13,7,10,7,8,8,5,8,11,10,11,13,15,18,11,7,9,10
50,13,1,11,5,12,20,13,18,11,23,16,22,31,39,44,39,29,21,20,26,23,22,37
56,26,27,24,25,23,25,15,15,10,46,159,41,4,3,15,10,17,44,43,37,40,28,26
19,28,33,19,34,38,19,16,8,9,15,9,11,10,6,15,12,22,13,38,38,28,33,26
21,34,30,25,23,17,15,22,24,23,23,32,23,27,33,5,7,10,3,9,6,3,13,12
22,6,5,7,8,6,16,16,17,18,19,20,13,23,21,37,40,32,22,19,10,15,11,14
