1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
18,41,37,26,15,11,15,7,6,15,5,10,6,12,10,9,10,6,10,6,8,15,11,15
15,10,15,16,16,9,11,13,13,17,13,12,8,13,20,7,10,11,13,12,16,8,6,9
10,8,10,8,8,8,12,9,17,19,13,10,10,18,8,13,15,4,10,1,7,8,7,10
16,14,18,17,14,16,14,17,23,17,23,8,12,11,9,17,21,23,20,21,18,17,17,20
16,10,21,14,23,11,17,20,23,24,24,25,27,17,22,25,37,29,22,18,21,23,28,34
37,17,18,20,18,20,20,13,14,20,13,8,6,12,16,14,12,15,15,10,18,20,17,14
14,20,15,14,14,11,13,17,11,8,14,4,12,5,12,8,4,7,7,5,8,6,9,5
12,9,10,9,10,8,9,11,10,11,10,18,26,13,13,5,9,9,3,3,4,4,6,7
11,3,7,16,11,18,16,22,20,28,31,36,35,31,25,24,28,32,24,22,25,17,17,20
16,18,15,14,20,16,24,34,33,36,34,30,30,23,18,22,24,25,16,28,28,21,25,24
20,14,25,28,26,23,32,25,26,29,27,17,24,19,17,17,31,14,13,10,14,15,19,9
9,8,16,8,8,14,12,17,15,20,18,17,23,16,22,18,22,23,26,17,28,20,19,10
8,14,12,11,11,12,11,12,12,9,18,16,16,15,10,8,9,12,12,13,14,16,19,19
11,10,12,15,5,12,8,11,7,10,5,11,7,13,28,2,12,4,54,17,11,17,15,18
15,11,12,5,5,9,8,14,16,18,15,19,11,16,17,12,12,12,14,9,13,9,18,16
11,3,1,5,8,8,8,23,27,18,25,18,22,12,20,11,14,14,17,21,28,32,16,13
16,17,15,19,16,18,24,36,39,49,50,26,14,13,16,21,39,22,17,22,30,28,38,28
30,28,26,30,32,32,53,54,50,40,29,24,21,24,25,22,25,29,25,26,21,23,22,9
20,23,14,16,14,19,18,19,22,26,25,19,20,19,18,19,18,30,23,27,27,17,9,13
17,15,15,24,13,19,24,25,22,18,31,28,20,20,18,36,58,29,18,19,33,20,10,15
16,18,15,17,19,19,41,25,18,19,23,12,14,12,12,10,24,39,10,18,32,39,33,30
20,15,13,15,28,41,31,25,28,29,32,36,30,26,20,21,21,17,30,19,24,18,23,19
10,9,8,14,18,27,32,33,25,25,25,29,22,21,18,24,20,23,11,17,33,44,29,16
9,9,12,7,11,13,16,20,22,34,25,40,30,23,14,13,27,17,15,17,20,24,27,30
29,28,23,13,14,10,10,10,13,16,21,18,22,33,27,20,18,13,7,8,8,6,10,12
14,13,16,17,17,14,16,11,10,12,15,8,13,8,9,13,14,10,17,18,8,6,8,11
11,8,18,15,20,12,10,10,12,18,14,9,10,15,15,24,23,23,16,15,11,8,9,7
7,7,2,9,8,3,8,6,9,14,11,11,16,16,9,15,17,34,19,25,29,31,32,34
20,19,24,31,27,30,34,33,26,24,34,29,29,18,19,21,24,17,19,17,12,6,7,7
3,8,9,14,12,12,17,14,13,11,4,10,7,8,9,14,7,6,4,4,13,6,8,10
10,10,10,9,13,6,10,8,10,16,15,12,8,7,14,10,11,11,8,5,13,6,6,5
12,6,13,12,6,8,14,6,18,22,14,12,11,17,16,19,16,15,10,10,9,6,10,16
9,6,15,9,9,12,12,17,15,17,18,20,24,17,16,26,26,29,17,12,8,8,8,12
12,13,6,11,6,6,10,8,13,10,10,12,8,13,14,9,9,9,1,8,8,6,6,9
13,16,21,10,13,16,13,14,12,12,15,15,15,12,22,23,22,19,17,12,12,12,10,14
13,15,13,14,14,8,6,10,13,17,18,16,18,15,20,22,13,10,9,6,16,4,2,3
5,2,3,4,13,8,10,12,15,13,12,22,22,21,19,8,10,4,7,9,5,6,5,7
10,3,5,9,9,11,13,12,23,24,26,17,16,9,12,9,10,14,13,13,19,14,16,17
20,27,39,45,35,45,37,49,58,62,54,44,45,34,35,25,26,29,36,23,21,30,34,31
27,32,41,43,39,41,44,50,49,55,60,56,27,25,32,34,30,29,45,30,22,24,25,26
24,27,28,28,28,30,31,36,36,41,35,47,27,23,25,17,28,19,5,9,15,20,26,18
17,16,20,14,15,20,28,21,21,21,19,8,9,15,7,9,8,22,21,16,21,21,22,16
18,8,18,13,16,96,11,40,43,8,10,9,11,14,12,14,17,21,25,15,3,6,7,3
2,6,9,2,5,2,1,4,2,6,2,4,2,2,7,6,3,5,2,4,3,4,6,3
3,0,4,3,3,5,5,3,7,6,13,8,7,5,8,7,3,8,5,5,2,3,2,5
4,6,5,2,2,3,5,9,7,9,NULL,23,23,8,18,16,13,7,5,7,1,4,3,4
5,4,8,7,9,6,8,12,6,14,18,17,23,28,23,21,12,6,4,9,7,9,13,14
11,9,14,15,10,11,8,15,15,15,24,16,14,18,18,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,30,28,28,27,21,14,27,22,18,23
20,15,10,11,10,9,16,17,15,27,24,22,23,20,24,24,19,20,26,22,19,18,17,14
14,16,11,10,11,12,14,18,19,19,21,17,17,15,15,18,18,18,12,13,15,24,32,30
21,19,19,34,42,41,38,46,38,40,25,NULL,38,27,45,37,17,10,19,8,2,3,3,6
8,16,20,15,16,10,5,9,7,14,16,19,20,20,18,20,17,19,21,13,14,12,16,13
13,12,7,14,16,18,11,18,14,18,18,12,23,22,30,21,21,18,18,18,15,13,20,12
15,16,11,13,13,14,13,12,16,11,14,16,17,21,25,26,23,15,19,15,11,13,12,13
5,7,13,11,12,10,16,22,23,30,30,29,32,29,32,37,23,19,15,7,8,13,17,18
24,29,19,15,15,21,13,13,23,20,13,7,12,23,15,18,14,19,21,15,21,10,18,12
31,28,30,32,31,29,34,49,48,39,31,19,27,20,24,32,45,31,20,25,25,29,24,24
31,37,21,22,27,34,34,31,28,28,28,19,20,14,50,37,29,34,25,32,27,36,33,21
19,28,31,32,29,29,32,31,44,46,30,18,16,22,20,24,11,27,25,21,23,23,34,25
11,13,15,15,20,43,NULL,NULL,67,32,19,21,32,20,15,19,18,4,5,8,5,5,13,20
14,21,16,16,16,16,17,21,18,22,18,15,20,9,21,34,22,12,15,11,13,18,16,17
16,18,20,17,23,21,32,28,30,28,17,21,20,21,24,24,19,16,10,21,14,24,33,38
44,43,32,28,24,28,40,40,24,25,17,13,16,27,22,22,27,26,26,31,24,27,22,19
21,24,14,16,24,19,30,33,36,35,22,31,22,24,22,22,22,11,6,5,5,9,3,3
5,7,7,5,4,7,7,12,11,9,15,7,10,10,10,11,9,12,14,3,6,8,8,13
6,11,7,13,10,17,12,16,14,14,12,22,20,18,25,33,37,30,21,16,13,18,22,13
16,16,15,14,16,28,48,41,31,25,26,24,28,35,43,22,23,13,15,22,16,23,22,27
31,33,20,18,19,25,24,29,29,33,29,28,23,21,21,13,21,28,22,16,21,17,22,24
33,38,41,41,32,31,34,29,32,41,30,35,27,27,34,32,24,42,26,29,13,18,15,18
26,25,26,26,11,18,13,8,11,6,12,15,15,16,20,21,27,25,22,25,21,32,27,36
79,45,25,17,38,33,25,36,37,35,22,30,29,23,21,49,17,27,36,51,8,7,6,1
14,10,6,8,4,8,12,14,13,16,13,20,18,14,21,16,26,24,22,24,22,28,30,27
29,27,19,20,23,23,20,18,15,25,18,17,25,16,21,21,20,16,15,14,17,23,22,35
22,22,24,22,22,17,17,23,24,22,22,25,25,30,19,25,19,23,23,17,22,24,24,22
17,22,22,23,27,18,19,19,21,20,14,23,22,14,11,13,20,44,35,33,31,29,35,45
45,57,54,51,51,61,56,57,19,24,24,27,30,24,27,24,22,22,32,28,28,32,35,32
32,28,23,20,17,17,20,23,24,17,34,47,44,30,30,39,35,8,8,11,9,11,17,13
13,8,8,11,11,9,11,12,24,17,12,11,15,11,9,8,15,2,7,3,7,4,7,9
6,9,5,7,5,8,4,10,18,21,19,18,15,23,20,22,24,16,14,10,15,8,13,9
9,6,10,12,9,13,19,17,22,27,25,29,31,29,29,55,48,37,37,26,26,26,22,29
39,39,31,33,30,29,25,21,26,22,9,9,13,10,9,13,10,9,13,49,23,35,34,32
21,36,52,32,16,20,12,11,11,9,8,10,18,7,14,12,13,24,19,26,29,30,30,32
33,41,47,34,20,19,25,27,36,36,23,21,25,21,25,12,8,6,3,3,8,4,2,10
6,7,5,8,7,7,15,10,24,28,33,32,29,15,15,20,34,51,18,19,18,11,5,10
12,12,15,14,15,19,29,34,39,34,32,22,25,20,25,20,22,10,14,23,22,25,23,26
33,36,40,26,19,23,34,25,27,36,38,35,45,28,27,32,28,25,26,19,23,26,24,28
18,25,28,28,24,27,24,24,21,26,17,19,23,13,13,17,26,13,13,15,17,22,21,20
32,41,28,24,22,13,21,19,21,20,16,11,22,13,16,15,22,21,28,10,8,11,12,16
17,23,18,17,15,16,19,20,56,17,11,12,12,9,8,12,11,11,15,15,19,21,19,8
8,10,10,13,11,10,20,16,22,24,26,17,20,17,18,20,13,18,15,15,22,19,21,22
12,19,16,16,17,20,22,26,24,23,27,20,26,19,29,28,17,15,15,7,8,7,5,9
2,5,8,11,10,7,13,9,11,18,25,28,27,31,35,46,21,19,10,12,6,20,26,18
15,16,18,18,11,17,21,20,20,21,21,26,38,27,27,31,31,17,20,12,25,28,32,26
20,25,21,16,21,18,24,24,19,24,21,22,26,21,26,25,19,17,13,14,17,18,15,11
11,14,21,10,14,12,20,27,23,29,18,31,28,23,14,34,31,23,17,18,21,15,20,14
17,19,15,16,16,19,22,15,18,16,19,19,28,21,17,25,34,17,11,15,13,12,11,10
11,10,11,8,11,13,13,20,20,27,30,34,28,27,23,33,44,23,17,18,16,15,20,13
9,8,13,10,10,18,12,18,20,33,27,30,32,26,33,42,36,35,25,25,28,19,21,23
27,29,26,23,13,20,21,23,30,35,33,34,39,25,26,29,37,34,23,25,25,30,19,24
17,29,22,22,20,26,28,33,36,39,29,29,24,21,17,37,49,42,33,39,55,44,28,22
37,39,38,45,35,40,40,52,41,43,19,19,27,20,27,27,40,51,31,24,22,20,14,14
18,18,11,16,12,14,16,10,20,21,22,29,21,24,14,15,12,20,17,11,15,11,12,12
18,15,11,5,6,4,2,5,1,9,6,2,7,4,4,8,6,2,6,6,7,7,6,10
1,2,5,2,3,4,3,6,12,16,12,12,15,18,18,12,13,13,11,12,11,17,13,14
5,10,10,6,5,8,10,20,15,15,16,17,13,16,20,19,13,15,9,16,15,11,19,15
17,20,18,14,18,14,21,25,25,30,18,31,32,21,15,17,30,23,20,15,17,17,18,17
15,29,27,22,26,27,28,36,49,51,43,48,21,15,19,23,25,38,22,20,16,15,18,30
44,58,54,55,55,42,44,47,48,53,21,16,16,7,9,7,7,12,5,6,14,14,11,15
44,74,66,63,59,59,55,54,30,26,11,16,19,19,21,34,37,37,29,26,30,26,22,20
12,19,23,20,24,21,22,20,23,23,20,22,26,19,22,29,39,35,27,21,27,20,31,29
31,32,25,30,26,27,32,30,32,47,36,44,35,27,35,48,54,40,28,25,29,30,37,35
28,31,30,39,30,36,38,29,29,32,36,30,29,26,27,32,44,34,31,31,27,26,21,20
18,26,24,21,25,23,27,30,45,49,36,42,40,29,26,35,57,44,61,59,NULL,NULL,34,29
29,32,34,33,36,30,31,32,42,47,47,39,50,36,25,25,46,45,28,31,25,26,29,27
20,40,26,29,29,20,23,20,26,30,29,39,38,31,26,33,44,46,38,37,32,36,32,24
37,43,36,29,34,32,30,35,27,36,27,36,35,32,23,30,43,54,46,46,56,33,36,27
28,37,31,31,35,25,31,26,20,26,22,27,28,22,20,26,19,20,32,48,36,39,31,27
31,34,28,28,23,28,24,33,32,34,37,26,26,21,25,26,28,31,27,40,39,49,56,71
67,71,75,74,75,75,72,62,66,29,20,20,20,23,16,16,34,22,16,17,14,26,22,17
18,22,19,23,21,16,17,21,31,40,44,45,40,41,41,49,35,32,24,15,29,25,22,17
14,25,35,33,17,22,28,25,28,35,31,26,28,33,30,28,39,39,31,48,57,39,33,37
45,56,52,45,37,44,39,48,44,51,49,51,35,35,19,17,23,27,47,71,49,28,34,37
40,49,44,36,50,36,46,38,37,40,40,45,35,30,35,30,52,48,55,37,28,36,35,34
35,45,53,33,29,26,26,32,35,25,23,37,30,32,33,27,28,24,22,15,23,28,22,23
25,21,22,15,19,21,22,21,23,21,24,21,26,22,19,25,9,16,17,13,10,9,17,12
19,24,13,8,7,9,14,16,14,14,16,13,13,13,16,15,15,15,14,12,10,13,13,10
6,12,11,10,3,6,10,18,17,16,9,23,26,27,26,24,31,27,26,16,20,19,11,22
17,19,19,14,21,15,23,21,24,29,31,38,37,34,19,26,27,34,27,28,44,52,57,55
55,58,53,50,45,44,39,54,63,68,48,44,36,32,37,31,41,43,45,52,54,53,46,52
39,34,37,41,33,34,27,27,30,33,31,36,32,31,44,31,26,17,19,13,13,15,8,5
10,6,6,6,3,8,8,10,8,11,7,22,20,24,33,26,29,29,25,25,19,18,11,14
14,12,16,11,7,11,11,14,21,20,29,27,39,32,29,30,40,40,33,33,30,27,29,27
32,29,19,23,16,19,22,22,26,42,32,40,28,27,31,26,29,32,31,40,49,44,44,38
41,41,31,26,28,30,25,34,36,39,37,51,38,28,24,30,28,26,16,28,15,8,8,9
14,16,7,10,13,18,17,23,16,22,21,27,29,31,28,29,27,30,22,21,21,22,14,17
29,33,21,16,23,24,25,18,30,NULL,NULL,NULL,42,40,30,35,30,41,39,38,38,43,36,31
28,30,24,17,18,18,18,23,25,26,14,9,11,14,17,9,13,20,14,18,7,9,15,4
18,14,6,6,7,8,8,3,4,4,2,16,9,10,8,12,5,8,13,14,9,17,17,17
14,26,20,10,12,13,11,22,21,25,18,41,29,25,22,19,19,21,29,38,32,37,43,49
51,57,49,46,49,52,42,49,76,82,83,63,51,21,15,20,25,31,61,44,31,45,58,60
61,79,70,67,76,72,64,41,28,42,39,40,45,41,35,36,43,20,28,32,27,23,21,20
23,27,19,20,17,19,18,25,31,30,25,38,38,36,35,35,36,23,23,27,25,17,21,23
18,19,16,18,17,20,25,32,28,37,40,42,35,32,40,33,30,30,21,20,10,13,16,14
15,22,20,14,17,15,18,24,25,30,30,27,38,30,33,23,41,38,32,28,24,28,28,27
