1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
26,28,27,32,45,39,24,21,32,34,38,43,45,35,33,25,25,16,22,25,11,10,9,11
7,9,11,17,15,14,13,9,19,27,30,42,35,24,26,18,22,27,20,17,12,13,7,19
13,17,14,20,18,29,25,29,24,29,30,32,40,34,30,31,43,32,30,37,33,40,51,52
59,63,59,59,69,66,50,42,36,35,51,45,48,46,33,28,42,43,30,24,31,30,23,22
31,32,36,26,19,19,23,23,27,29,37,50,39,33,34,39,40,35,25,22,24,17,26,29
28,30,28,30,21,22,23,21,26,26,24,24,21,17,14,17,23,21,24,20,26,34,31,33
23,14,21,19,23,19,19,19,17,20,15,17,16,15,19,20,21,16,6,6,8,9,6,7
5,3,7,10,11,8,10,11,15,15,21,11,23,24,15,19,28,19,15,18,17,18,18,12
14,15,18,14,15,18,21,18,18,25,25,23,26,30,37,35,34,36,30,32,36,29,32,27
25,28,34,31,27,23,29,43,45,45,50,55,42,36,31,32,44,40,35,41,49,58,73,85
88,71,68,77,72,73,73,87,80,69,58,55,41,26,12,21,18,8,7,10,4,12,6,2
4,5,8,8,10,7,4,10,23,35,26,19,7,5,2,4,5,7,5,6,9,3,7,9
8,6,12,5,5,7,8,5,5,10,10,5,7,9,8,13,10,5,4,6,6,4,4,1
4,7,6,4,4,7,8,10,9,13,11,7,15,12,9,17,18,23,19,14,6,7,7,11
11,13,13,11,9,16,19,14,19,16,11,18,20,17,18,21,23,21,20,14,14,5,6,3
3,11,12,9,9,9,16,24,26,31,31,37,36,27,13,29,27,29,19,19,16,15,10,5
7,14,15,12,13,19,24,22,19,25,34,43,37,38,38,41,39,36,33,31,25,25,24,26
23,22,25,19,17,21,24,27,33,45,51,40,47,48,43,41,37,38,35,38,40,46,46,36
48,57,62,64,53,33,33,52,50,44,29,24,29,23,19,25,22,20,15,17,14,14,16,27
22,22,26,23,23,28,33,26,23,14,10,12,7,8,7,11,11,13,9,9,7,8,10,24
