1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
132,159,47,78,55,38,40,30,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,12,17,21,20,16,18,19,22,7,17,NULL,14,18,25,4,1,4,3,8,7
11,11,21,21,15,19,20,23,18,7,13,25,18,34,46,23,14,14,11,7,12,13,19,21
11,53,15,21,20,18,23,23,21,23,21,14,22,11,12,16,24,16,18,26,21,18,26,28
23,13,15,17,16,21,21,17,26,13,14,19,9,10,21,33,41,25,18,19,8,14,22,18
8,4,5,9,8,16,12,25,28,36,15,17,14,14,30,14,9,11,4,5,9,10,5,4
5,4,5,4,5,9,10,7,14,8,8,16,14,13,14,12,16,16,2,5,14,14,15,8
13,16,17,6,20,17,18,15,17,7,13,17,11,11,26,30,18,7,7,9,18,19,23,29
27,32,15,19,23,15,18,19,22,24,17,20,13,21,37,40,13,9,19,16,23,11,2,0
4,7,1,3,8,11,6,6,14,9,10,15,17,8,6,13,8,17,14,15,8,7,22,24
27,34,29,23,15,13,23,33,33,27,18,12,10,26,27,18,19,12,14,8,1,6,4,10
6,11,7,12,16,19,18,16,10,9,5,14,14,0,0,9,5,4,3,7,6,9,2,9
6,11,5,10,11,9,3,9,2,6,5,3,11,8,8,19,1,21,17,10,0,7,21,13
12,10,8,10,12,14,18,17,21,20,20,8,13,18,17,21,27,51,33,11,23,19,10,16
15,19,13,12,13,20,24,18,19,13,17,28,17,24,10,36,27,19,14,15,11,15,17,15
17,18,4,3,8,12,8,6,11,13,7,13,10,9,5,18,11,17,16,19,10,6,4,4
3,4,3,3,5,5,8,7,11,10,7,12,11,4,7,3,14,14,16,14,21,16,15,10
6,9,3,3,2,8,10,16,17,15,5,1,11,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,14
12,4,7,3,3,5,7,12,12,18,10,14,10,13,14,1,1,0,4,6,20,14,8,8
10,11,14,9,8,9,4,7,4,8,5,11,15,8,10,5,11,24,20,8,17,10,14,9
11,19,17,11,6,7,9,11,13,11,15,18,25,7,11,14,12,13,0,2,1,8,12,8
14,6,5,9,11,11,8,10,12,13,8,12,12,15,16,15,1,4,6,10,12,25,25,32
30,17,10,17,12,18,23,29,23,23,19,21,14,13,6,6,17,16,14,15,8,15,19,20
18,20,28,24,15,18,23,25,30,17,13,11,12,13,10,12,26,12,13,15,21,22,18,20
19,10,10,9,8,7,10,9,18,13,10,18,9,4,8,11,7,13,7,18,13,19,14,13
14,13,16,13,5,69,41,22,23,28,22,18,24,14,3,0,8,11,17,19,18,19,17,24
17,19,17,24,14,24,31,28,29,21,4,9,9,15,9,8,3,6,11,15,4,4,10,1
3,9,9,11,8,13,15,12,17,16,11,20,19,15,32,27,21,13,8,6,5,11,8,10
12,14,13,12,14,20,21,21,16,13,22,14,24,22,22,41,34,26,24,22,22,24,26,23
22,20,23,22,21,27,22,27,17,26,18,20,34,47,52,27,19,16,16,21,32,24,21,15
13,20,14,12,22,14,22,22,17,27,20,18,20,27,25,31,29,14,10,1,16,16,10,5
7,10,10,12,11,12,15,20,24,27,31,31,28,30,15,22,17,2,3,2,8,11,15,24
32,23,31,24,31,17,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,7,6,13
14,14,23,9,15,10,9,13,10,NULL,10,19,10,9,13,12,19,10,23,11,19,24,3,10
18,15,13,15,12,7,16,19,13,9,12,15,20,3,1,15,7,7,14,6,10,18,13,18
16,16,20,20,28,22,22,20,26,15,10,15,13,11,14,1,6,22,33,27,17,23,28,33
35,24,26,16,16,16,14,22,22,13,12,16,16,16,32,30,11,31,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,23,47,45,49,33,28,19,23,23,15,26,14,16
21,12,13,15,11,9,17,11,13,21,7,18,20,15,12,17,40,46,42,21,21,44,31,36
36,37,15,22,19,17,19,13,9,8,6,11,12,19,32,28,50,3,0,17,14,12,19,19
19,14,13,17,15,13,12,16,16,9,10,13,19,16,27,29,33,47,13,24,17,15,18,27
22,24,19,16,13,13,18,16,18,13,14,17,15,15,26,34,38,45,41,38,18,22,19,29
33,26,30,26,15,20,16,17,18,18,14,24,20,18,19,34,27,4,5,0,15,54,31,23
24,18,24,22,30,26,21,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,106,78,25,31,28,12,7,10,8,11,3,6,6
1,6,3,5,4,4,11,5,15,19,11,18,11,12,16,16,10,8,5,15,17,16,14,15
15,10,9,11,7,11,12,10,11,17,33,24,33,38,50,34,29,14,17,17,23,26,28,26
18,20,26,17,24,16,22,23,20,27,21,21,34,39,17,24,35,27,16,19,27,45,61,88
49,45,51,32,31,25,36,37,40,50,34,37,36,8,21,6,5,1,3,2,5,3,5,1
4,2,6,6,3,3,9,9,1,7,5,5,4,1,5,6,2,7,4,8,7,4,6,5
